WKT,name,description
"POLYGON ((106.852357 -6.2374669, 106.852298 -6.2376482, 106.8522631 -6.2377975, 106.8521933 -6.2380962, 106.8521236 -6.2384135, 106.8520968 -6.2385094, 106.852019 -6.2387547, 106.85196 -6.2389441, 106.8518581 -6.2393067, 106.8518125 -6.2394933, 106.8517776 -6.2396666, 106.8517266 -6.2398879, 106.8518205 -6.2400799, 106.8519332 -6.2402852, 106.8520029 -6.2404345, 106.8521585 -6.2407998, 106.8523543 -6.2412638, 106.852483 -6.241549, 106.8526252 -6.241877, 106.8526896 -6.2420157, 106.852711 -6.242117, 106.8528344 -6.2420956, 106.8531187 -6.242077, 106.8534298 -6.2420716, 106.8539448 -6.2420423, 106.8537383 -6.2418423, 106.8534191 -6.2414717, 106.8531831 -6.2410958, 106.853108 -6.2409545, 106.8530838 -6.2408425, 106.8530543 -6.2407225, 106.8530114 -6.2405545, 106.8529685 -6.2402879, 106.852947 -6.2399759, 106.8529444 -6.2397493, 106.8529417 -6.239576, 106.8529578 -6.2393973, 106.8529792 -6.239288, 106.8530221 -6.2391867, 106.853049 -6.2391147, 106.8530597 -6.239048, 106.8530704 -6.2389681, 106.8530892 -6.2388907, 106.8531268 -6.2387734, 106.8532099 -6.2385468, 106.8532582 -6.2383868, 106.8533038 -6.2382348, 106.853344 -6.2381362, 106.8533869 -6.2379735, 106.8534352 -6.2378402, 106.8534674 -6.2376696, 106.8534969 -6.2375442, 106.8535291 -6.2373496, 106.8535532 -6.2370616, 106.853564 -6.236851, 106.853572 -6.2367417, 106.8535693 -6.2366377, 106.8535613 -6.2365124, 106.8535559 -6.2362271, 106.8535237 -6.2358698, 106.853513 -6.2357711, 106.8535103 -6.2357311, 106.8534674 -6.2355498, 106.8533896 -6.2352379, 106.8533413 -6.2349819, 106.8533038 -6.2348352, 106.8532931 -6.2347712, 106.8532716 -6.2347312, 106.8532448 -6.2347232, 106.8531884 -6.2347286, 106.8530919 -6.2347632, 106.8529283 -6.2348006, 106.8528532 -6.2347979, 106.8528183 -6.2347606, 106.8527995 -6.2346966, 106.8527647 -6.2344993, 106.8527405 -6.2343233, 106.852644 -6.2338327, 106.8525796 -6.2335474, 106.8525689 -6.2335021, 106.8524535 -6.2335154, 106.8523784 -6.2335127, 106.8522121 -6.2335101, 106.8521075 -6.2335047, 106.8520029 -6.2335127, 106.8517615 -6.2335261, 106.8517159 -6.2335234, 106.8516998 -6.2335447, 106.8516837 -6.2335634, 106.8515094 -6.2335421, 106.8514906 -6.2335581, 106.8514182 -6.2335474, 106.8513431 -6.2335314, 106.8513082 -6.2335021, 106.8512868 -6.2334461, 106.8512707 -6.2333661, 106.8512599 -6.2332834, 106.8512707 -6.2332008, 106.8512841 -6.2331208, 106.8512975 -6.2330408, 106.8512465 -6.2330168, 106.8511714 -6.2329795, 106.8510078 -6.2328835, 106.85093 -6.2328328, 106.8509112 -6.2328568, 106.8508844 -6.2328968, 106.8508469 -6.2329741, 106.8507986 -6.2330754, 106.850745 -6.2331901, 106.850702 -6.2333554, 106.8506859 -6.2335554, 106.8506752 -6.23363, 106.8506913 -6.233806, 106.8507235 -6.234062, 106.8507771 -6.2342646, 106.8508281 -6.2343366, 106.8509247 -6.2345046, 106.8510051 -6.2345553, 106.8512438 -6.2347179, 106.8513672 -6.2347872, 106.8514638 -6.2348432, 106.8516837 -6.2349579, 106.8519573 -6.2351179, 106.8521102 -6.2352299, 106.8523033 -6.2353792, 106.8524133 -6.2354672, 106.8525045 -6.2355791, 106.8525608 -6.2356725, 106.8526225 -6.2358058, 106.8526493 -6.2358751, 106.8526896 -6.2360618, 106.8527003 -6.2361844, 106.8527056 -6.236355, 106.8526976 -6.236419, 106.8526761 -6.2364804, 106.8526386 -6.2366217, 106.8525849 -6.2367977, 106.8525206 -6.237011, 106.8524562 -6.2371869, 106.852357 -6.2374669))",Tebet Eco Park,
